Jday, Wind    Tair    Qair           SWdown   LWdown  Psurf
, (m/s)   (K)     (Kg/Kg)        (W/m2)   (W/m2)  (Pa)
87, 1.1, 310.55, 0.007624462, 667, 392.868, 99860
88, 2.1, 310.35, 0.007546212, 488, 394.944, 99800
89, 3.3, 310.25, 0.007904368, 269, 397.02, 99770
90, 4.5, 308.85, 0.008787944, 99, 391.266667, 99800
91, 5.3, 305.95, 0.009973203, 15, 385.513333, 99870
92, 1.5, 303.55, 0.009780982, 0, 379.76, 99980
93, 1.7, 301.15, 0.010401987, 0, 373.736, 100080
94, 1.1, 298.85, 0.010323185, 0, 367.712, 100110
95, 0.8, 297.05, 0.010008968, 0, 361.688, 100140
96, 0, 295.65, 0.009706712, 0, 358.409333, 100140
97, 0.5, 294.55, 0.009556743, 0, 355.130667, 100110
98, 1.6, 293.55, 0.009436566, 0, 351.852, 100100
99, 0, 292.55, 0.009858721, 0, 351.006, 100090
100, 0, 291.55, 0.009788895, 0, 350.16, 100110
101, 0.8, 291.25, 0.009994022, 9, 349.314, 100140
102, 1.9, 291.85, 0.009970602, 97, 350.926333, 100160
103, 1, 293.25, 0.010139669, 273, 352.538667, 100200
104, 1.1, 295.35, 0.010199126, 465, 354.151, 100180
105, 0.6, 298.25, 0.010358466, 636, 358.308, 100130
106, 0.6, 300.85, 0.010454304, 767, 362.465, 100080
107, 1.4, 303.85, 0.010225083, 851, 366.622, 100020
108, 0, 306.45, 0.008316954, 886, 370.871, 99970
109, 3.5, 307.85, 0.007609256, 859, 375.12, 99910
110, 0.5, 308.85, 0.006945198, 796, 379.369, 99860
111, 2.4, 309.25, 0.006353657, 661, 381.649667, 99800
112, 1.5, 309.55, 0.007608301, 489, 383.930333, 99750
113, 5.6, 309.55, 0.007611368, 299, 386.211, 99710
114, 2.6, 308.65, 0.008333157, 116, 382.236333, 99730
115, 4.6, 307.05, 0.007285795, 16, 378.261667, 99790
116, 4.1, 304.35, 0.00767523, 0, 374.287, 99890
117, 1.9, 302.25, 0.007553921, 0, 369.519333, 99980
118, 0.3, 300.35, 0.007208717, 0, 364.751667, 100040
119, 0, 298.45, 0.008260283, 0, 359.984, 100060
120, 0, 296.95, 0.007916293, 0, 356.360333, 100090
121, 0.3, 295.85, 0.007921357, 0, 352.736667, 100130
122, 0.3, 294.85, 0.008104315, 0, 349.113, 100110
123, 0, 294.05, 0.008023244, 0, 345.303, 100130
124, 0.9, 293.45, 0.008625626, 0, 341.493, 100150
125, 0.5, 292.95, 0.009229487, 8, 337.683, 100170
126, 1.4, 293.55, 0.009429934, 90, 339.594333, 100170
127, 0, 295.05, 0.009517967, 260, 341.505667, 100180
128, 0.9, 297.25, 0.009561625, 448, 343.417, 100170
129, 0.9, 299.85, 0.008966964, 624, 348.800667, 100170
130, 2.2, 302.35, 0.009365719, 760, 354.184333, 100140
131, 2.3, 305.35, 0.008408513, 848, 359.568, 100110
132, 1.7, 307.35, 0.007050226, 893, 362.422333, 100080
133, 0, 309.25, 0.006714069, 869, 365.276667, 100020
134, 0, 310.05, 0.007412209, 792, 368.131, 99950
135, 4.2, 310.25, 0.007102651, 662, 369.405667, 99880
136, 1.2, 310.35, 0.007143005, 490, 370.680333, 99860
137, 3.7, 310.05, 0.008599044, 297, 371.955, 99830
138, 3.6, 309.55, 0.007981719, 120, 367.903667, 99860
139, 3, 307.65, 0.008212479, 17, 363.852333, 99910
140, 3.9, 305.05, 0.008273986, 0, 359.801, 100020
141, 0, 303.25, 0.007725291, 0, 356.710667, 100110
142, 0.4, 301.35, 0.007633201, 0, 353.620333, 100180
143, 0.8, 298.85, 0.008445288, 0, 350.53, 100230
144, 1, 297.05, 0.008694172, 0, 347.116667, 100260
145, 0.3, 295.55, 0.008275923, 0, 343.703333, 100270
146, 0, 295.25, 0.007458454, 0, 340.29, 100280
147, 0.9, 294.05, 0.008164374, 0, 335.729333, 100300
148, 0.3, 293.05, 0.008836207, 0, 331.168667, 100320
149, 0.6, 292.75, 0.009956745, 8, 326.608, 100350
150, 1.1, 293.25, 0.009969803, 100, 326.786, 100420
151, 2.5, 294.55, 0.010644686, 295, 326.964, 100430
152, 4.4, 296.25, 0.010214123, 507, 327.142, 100450
153, 1.1, 297.65, 0.010342396, 681, 331.619, 100480
154, 2, 300.15, 0.009098932, 817, 336.096, 100480
155, 5, 302.45, 0.008115661, 896, 340.573, 100450
156, 5.1, 304.35, 0.007921033, 720, 344.59, 100390
157, 2.4, 306.05, 0.006849942, 620, 348.607, 100340
158, 6.8, 307.05, 0.006588305, 824, 352.624, 100280
159, 3.4, 307.75, 0.006510119, 692, 351.293, 100230
160, 4.4, 307.65, 0.006134428, 518, 349.962, 100190
161, 4.8, 307.05, 0.006925346, 313, 348.631, 100190
162, 5.6, 305.15, 0.007408443, 126, 344.663, 100250
163, 5.4, 302.55, 0.008172617, 14, 340.695, 100330
164, 6.1, 299.45, 0.008950287, 0, 336.727, 100410
165, 4.4, 296.85, 0.009307172, 0, 332.705333, 100450
166, 2.4, 295.05, 0.009155763, 0, 328.683667, 100530
167, 2.9, 294.05, 0.009536834, 0, 324.662, 100530
168, 2.4, 293.05, 0.009984075, 0, 324.657667, 100500
169, 2.2, 292.45, 0.010180805, 0, 324.653333, 100470
170, 1.3, 291.85, 0.010077821, 0, 324.649, 100440
171, 0.9, 291.55, 0.010156553, 0, 323.928333, 100420
172, 0, 291.55, 0.010155536, 0, 323.207667, 100430
173, 0, 291.35, 0.009895149, 9, 322.487, 100450
174, 2.1, 292.15, 0.010130843, 91, 323.092, 100450
175, 4.6, 293.55, 0.010304678, 304, 323.697, 100450
176, 5.8, 295.35, 0.010004784, 455, 324.302, 100440
177, 5.1, 296.85, 0.00986386, 669, 329.836333, 100390
178, 7, 298.85, 0.009468784, 799, 335.370667, 100360
179, 4.4, 300.75, 0.009211439, 874, 340.905, 100300
180, 6.7, 302.65, 0.008228301, 611, 343.960333, 100230
181, 7.6, 303.85, 0.007714599, 750, 347.015667, 100170
182, 4.7, 304.85, 0.00788051, 819, 350.071, 100100
183, 7, 305.35, 0.007810544, 694, 350.576, 100040
184, 7.7, 305.55, 0.007596602, 511, 351.081, 100010
185, 5, 304.95, 0.00852585, 264, 351.586, 99980
186, 7.1, 303.35, 0.008587345, 132, 348.034333, 100000
187, 6.4, 300.75, 0.009002458, 16, 344.482667, 100050
188, 2.8, 298.75, 0.009642483, 0, 340.931, 100110
189, 2.4, 297.15, 0.009880037, 0, 338.545, 100160
190, 3.5, 295.85, 0.009996339, 0, 336.159, 100170
191, 0.7, 294.75, 0.010155722, 0, 333.773, 100170
192, 2, 293.95, 0.010597431, 0, 333.135667, 100130
193, 3.6, 293.35, 0.010514301, 0, 332.498333, 100070
194, 2.4, 292.75, 0.010418544, 0, 331.861, 100040
195, 2.6, 292.05, 0.010113008, 0, 331.499667, 100000
196, 0.9, 291.35, 0.009674884, 0, 331.138333, 100020
197, 1, 290.55, 0.009321865, 7, 330.777, 100020
198, 4, 290.85, 0.009244391, 89, 332.856667, 100040
199, 4.8, 291.65, 0.009455789, 263, 334.936333, 100040
200, 2.4, 292.65, 0.009215402, 459, 337.016, 100010
201, 2.2, 294.85, 0.009582167, 633, 342.223667, 100000
202, 1.8, 297.35, 0.009259628, 773, 347.431333, 99960
203, 1.7, 299.85, 0.009210932, 726, 352.639, 99910
204, 2.8, 301.75, 0.009315636, 720, 356.729667, 99870
205, 4.1, 303.25, 0.008824015, 870, 360.820333, 99800
206, 2.7, 304.85, 0.008204307, 794, 364.911, 99730
207, 0.4, 305.75, 0.007089236, 656, 364.672333, 99680
208, 2, 306.25, 0.006340395, 491, 364.433667, 99630
209, 3.3, 306.25, 0.006341034, 302, 364.195, 99620
210, 6.6, 305.55, 0.007320063, 114, 358.587, 99620
211, 4.2, 301.75, 0.008590192, 14, 352.979, 99710
212, 5.7, 298.95, 0.007905975, 0, 347.371, 99790
213, 1.2, 296.85, 0.007883639, 0, 341.909, 99900
214, 1.7, 295.25, 0.007817358, 0, 336.447, 99950
215, 1.4, 293.95, 0.007678029, 0, 330.985, 99970
216, 1, 292.65, 0.007652467, 0, 327.999333, 99960
217, 1, 291.45, 0.007625881, 0, 325.013667, 99960
218, 1, 290.55, 0.007702384, 0, 322.028, 99970
219, 2.3, 289.75, 0.007676544, 0, 319.691, 99960
220, 0, 289.15, 0.007729068, 0, 317.354, 99970
221, 0.6, 288.55, 0.007652362, 7, 315.017, 100020
222, 1.9, 289.35, 0.007822541, 92, 315.347667, 100050
223, 2.2, 290.65, 0.00786991, 272, 315.678333, 100060
224, 3, 292.95, 0.007644241, 473, 316.009, 100060
225, 2.3, 296.05, 0.007324643, 648, 319.378667, 100040
226, 0.3, 298.55, 0.006481728, 782, 322.748333, 100010
227, 0, 300.55, 0.006383824, 876, 326.118, 99960
228, 1.4, 302.05, 0.005473373, 800, 328.683667, 99900
229, 1.9, 303.55, 0.005971874, 748, 331.249333, 99840
230, 3.4, 304.35, 0.005114527, 716, 333.815, 99780
231, 2.5, 304.85, 0.004971949, 680, 333.234667, 99720
232, 1.4, 305.35, 0.004211255, 511, 332.654333, 99690
233, 3.4, 305.45, 0.003630608, 307, 332.074, 99640
234, 1.4, 305.45, 0.004237267, 122, 329.041, 99640
235, 7.3, 301.95, 0.005950134, 13, 326.008, 99700
236, 3.7, 299.25, 0.007195123, 0, 322.975, 99820
237, 0, 297.55, 0.006685304, 0, 321.878667, 99930
238, 1.5, 295.55, 0.007108491, 0, 320.782333, 99990
239, 0.8, 293.85, 0.007012712, 0, 319.686, 100040
240, 1, 292.45, 0.006849255, 0, 318.781667, 100040
241, 1, 291.35, 0.006788067, 0, 317.877333, 100000
242, 0, 290.55, 0.00707642, 0, 316.973, 100000
243, 0, 289.75, 0.007079942, 0, 315.529667, 100010
244, 0.8, 289.05, 0.00722298, 0, 314.086333, 100010
245, 0.4, 288.55, 0.007320738, 7, 312.643, 100050
246, 1.6, 289.35, 0.007589119, 90, 314.089, 100080
247, 0, 291.35, 0.007697618, 264, 315.535, 100110
248, 0, 293.55, 0.007630024, 469, 316.981, 100110
249, 0, 296.65, 0.007955642, 407, 321.391667, 100090
250, 1.5, 299.35, 0.006367728, 792, 325.802333, 100060
251, 1, 301.75, 0.006108267, 876, 330.213, 100010
252, 0.6, 303.25, 0.0050593, 914, 331.806667, 99990
253, 4, 304.45, 0.00427779, 870, 333.400333, 99930
254, 4.8, 305.05, 0.004428384, 800, 334.994, 99880
255, 2.4, 305.65, 0.005194588, 657, 335.951333, 99870
256, 2.4, 305.85, 0.004635144, 490, 336.908667, 99840
257, 4.1, 306.05, 0.005002128, 292, 337.866, 99820
258, 3.6, 304.95, 0.005879309, 115, 336.391333, 99830
259, 7, 302.55, 0.006918691, 12, 334.916667, 99920
260, 4.8, 299.45, 0.007910546, 0, 333.442, 100020
261, 0, 297.15, 0.008572633, 0, 330.522, 100110
262, 0.7, 295.65, 0.008675209, 0, 327.602, 100190
263, 2.3, 294.05, 0.008170104, 0, 324.682, 100230
264, 1, 292.75, 0.008394231, 0, 322.803, 100230
265, 1.2, 291.55, 0.008581796, 0, 320.924, 100230
266, 0.3, 290.75, 0.008665166, 0, 319.045, 100210
267, 1.7, 290.35, 0.008446143, 0, 317.77, 100230
268, 0.3, 289.85, 0.008300469, 0, 316.495, 100230
269, 0.7, 289.55, 0.008607978, 5, 315.22, 100260
270, 1, 291.05, 0.008567191, 97, 317.156667, 100290
271, 1.5, 291.85, 0.008602354, 289, 319.093333, 100320
272, 0, 293.35, 0.008559335, 490, 321.03, 100300
273, 0.7, 295.55, 0.008613757, 656, 325.237, 100290
274, 0.6, 298.25, 0.008544323, 788, 329.444, 100270
275, 1.1, 299.45, 0.008106667, 874, 333.651, 100250
276, 1.1, 301.25, 0.008061309, 910, 337.487, 100230
277, 3.8, 302.45, 0.008139275, 858, 341.323, 100160
278, 3.5, 302.85, 0.008858603, 795, 345.159, 100100
279, 5.8, 303.25, 0.007996988, 671, 346.716667, 100060
280, 5, 303.35, 0.008044777, 501, 348.274333, 100040
281, 6.5, 303.15, 0.008485554, 300, 349.832, 100040
282, 5.8, 301.95, 0.008907233, 112, 347.863, 100080
283, 5.8, 299.45, 0.009837342, 11, 345.894, 100110
284, 2.1, 297.25, 0.010692758, 0, 343.925, 100180
285, 2.3, 296.05, 0.010987149, 0, 342.200667, 100260
286, 1.6, 294.85, 0.010859435, 0, 340.476333, 100280
287, 0, 293.85, 0.01097421, 0, 338.752, 100300
288, 0, 293.05, 0.011169633, 0, 336.549, 100320
289, 0.8, 291.85, 0.010904683, 0, 334.346, 100300
290, 0, 291.25, 0.010893262, 0, 332.143, 100280
291, 0.5, 290.85, 0.010875296, 0, 330.848333, 100280
292, 1, 290.35, 0.010781725, 0, 329.553667, 100280
293, 0.9, 289.95, 0.01075056, 5, 328.259, 100280
294, 1.5, 290.95, 0.010942286, 108, 330.312, 100300
295, 0, 292.25, 0.010902197, 282, 332.365, 100320
296, 0.4, 296.05, 0.010980534, 410, 334.418, 100320
297, 1.7, 296.65, 0.010841541, 551, 338.123, 100330
298, 0.8, 298.85, 0.00988889, 762, 341.828, 100300
299, 2.4, 301.75, 0.008298344, 752, 345.533, 100250
300, 1.2, 302.05, 0.00794854, 888, 348.120667, 100210
301, 2.6, 302.85, 0.00728255, 890, 350.708333, 100180
302, 1.4, 303.85, 0.007720019, 807, 353.296, 100100
303, 0.5, 304.45, 0.007132709, 679, 353.738667, 100060
304, 2.8, 304.65, 0.007505904, 503, 354.181333, 100040
305, 2.4, 304.55, 0.0077532, 305, 354.624, 100020
306, 5.7, 304.05, 0.008658745, 110, 351.732667, 100000
307, 6.1, 301.05, 0.00963489, 10, 348.841333, 100050
308, 3.8, 299.15, 0.009024472, 0, 345.95, 100170
309, 4, 297.55, 0.009151883, 0, 343.916667, 100260
310, 2.6, 295.25, 0.009290064, 0, 341.883333, 100300
311, 2.1, 293.75, 0.009683541, 0, 339.85, 100340
312, 2.5, 291.85, 0.010085904, 0, 336.597333, 100360
313, 1.4, 290.85, 0.010357966, 0, 333.344667, 100360
314, 1.3, 290.15, 0.010272778, 0, 330.092, 100350
315, 1.9, 289.45, 0.010057724, 0, 328.336667, 100330
316, 1.6, 288.75, 0.009946762, 0, 326.581333, 100350
317, 2.1, 288.25, 0.009734428, 6, 324.826, 100390
318, 1.3, 288.25, 0.010052267, 56, 326.407, 100440
319, 1.3, 290.55, 0.010153377, 230, 327.988, 100450
320, 0, 292.75, 0.009802848, 386, 329.569, 100460
321, 1.4, 295.55, 0.009788354, 433, 333.757333, 100440
322, 3, 297.35, 0.009593449, 305, 337.945667, 100440
323, 2.4, 298.95, 0.009312445, 816, 342.134, 100410
324, 1.7, 300.35, 0.008991856, 905, 345.226667, 100360
325, 3.7, 301.25, 0.008768479, 882, 348.319333, 100320
326, 5.1, 301.95, 0.008144109, 805, 351.412, 100290
327, 4.1, 302.05, 0.008693294, 673, 350.492, 100260
328, 2.9, 302.25, 0.008794012, 491, 349.572, 100270
329, 4.9, 302.35, 0.007575778, 295, 348.652, 100270
330, 3.3, 301.75, 0.008539399, 106, 346.058, 100300
331, 2, 299.95, 0.009221912, 11, 343.464, 100380
332, 5, 298.25, 0.00952355, 0, 340.87, 100480
333, 5.6, 296.45, 0.009789293, 0, 338.601, 100570
334, 0, 294.65, 0.009885573, 0, 336.332, 100640
335, 2.1, 293.55, 0.009680517, 0, 334.063, 100690
336, 1.4, 292.45, 0.009456753, 0, 329.387667, 100710
337, 0, 291.25, 0.009417948, 0, 324.712333, 100710
338, 0, 290.55, 0.009382715, 0, 320.037, 100700
339, 0.7, 289.95, 0.009031903, 0, 321.043, 100690
340, 1.2, 289.45, 0.008862554, 0, 322.049, 100700
341, 2.1, 289.25, 0.008860342, 5, 323.055, 100740
342, 2.2, 289.75, 0.009026229, 91, 327.734, 100790
343, 2.6, 290.45, 0.009190732, 280, 332.413, 100800
344, 0, 291.65, 0.009248407, 483, 337.092, 100830
345, 0, 293.35, 0.009399913, 650, 337.04, 100830
346, 0, 295.75, 0.009186527, 790, 336.988, 100820
347, 1.1, 297.85, 0.009270977, 742, 336.936, 100770
348, 1.6, 300.35, 0.008735236, 900, 338.434, 100710
349, 1.3, 301.85, 0.00806937, 740, 339.932, 100630
