#day aammjjhh    SW     LW   PrecipTot Snow% T     U    HU
#                W/m2  W/m2   Kg/m2/s   -    K    m/s   %   
280 1996100600     .3  309.4 .000E+00  .00 274.4   1.0 100.0
280 1996100601     .0  307.2 .000E+00  .00 274.3   1.1 100.0
280 1996100602     .0  308.1 .000E+00  .00 274.1   1.1 100.0
280 1996100603     .0  310.6 .000E+00  .00 274.3   1.3 100.0
280 1996100604     .0  310.6 .000E+00  .00 274.0   1.2 100.0
280 1996100605     .0  310.8 .000E+00  .00 273.9   1.0 100.0
280 1996100606     .0  313.1 .000E+00  .00 274.0   1.0 100.0
280 1996100607    1.7  312.2 .000E+00  .00 274.1    .4 100.0
280 1996100608   14.4  313.2 .000E+00  .00 274.4    .3 100.0
280 1996100609   33.9  313.8 .000E+00  .00 274.9    .4 100.0
280 1996100610   65.0  316.4 .000E+00  .00 275.3    .2 100.0
280 1996100611   81.9  317.9 .000E+00  .00 275.4    .2 100.0
280 1996100612  105.8  318.9 .000E+00  .00 275.6    .1 100.0
280 1996100613   70.8  318.7 .000E+00  .00 275.6    .1 100.0
280 1996100614   71.4  320.6 .000E+00  .00 275.9    .2 100.0
280 1996100615   54.4  321.1 .000E+00  .00 275.8    .1 100.0
280 1996100616   21.4  320.8 .000E+00  .00 275.8    .1 100.0
280 1996100617    7.5  321.2 .000E+00  .00 275.8    .2 100.0
280 1996100618     .0  321.4 .000E+00  .00 275.9    .3 100.0
280 1996100619     .0  321.7 .000E+00  .00 276.1    .2 100.0
280 1996100620     .0  322.2 .000E+00  .00 276.1    .0 100.0
280 1996100621     .0  322.2 .000E+00  .00 276.3    .0 100.0
280 1996100622     .0  323.1 .000E+00  .00 276.3    .0 100.0
280 1996100623     .0  322.5 .000E+00  .00 276.3    .0 100.0
281 1996100700     .0  323.1 .000E+00  .00 276.3    .0 100.0
281 1996100701     .0  322.8 .000E+00  .00 276.1    .0 100.0
281 1996100702     .3  322.5 .000E+00  .00 276.1    .0 100.0
281 1996100703     .0  321.9 .000E+00  .00 276.1    .0 100.0
281 1996100704     .0  321.7 .000E+00  .00 276.0    .0 100.0
281 1996100705     .0  321.9 .000E+00  .00 275.9    .0 100.0
281 1996100706     .0  321.4 .000E+00  .00 275.9    .1 100.0
281 1996100707   12.5  321.6 .000E+00  .00 276.0    .0 100.0
281 1996100708   24.4  321.9 .000E+00  .00 276.1    .0 100.0
281 1996100709  111.7  325.4 .000E+00  .00 276.5    .0 100.0
281 1996100710   93.3  324.8 .000E+00  .00 276.9    .1 100.0
281 1996100711  160.6  329.2 .000E+00  .00 277.9    .1 100.0
281 1996100712  198.7  330.1 .000E+00  .00 278.1    .1 100.0
281 1996100713  121.1  328.2 .000E+00  .00 278.0    .3 100.0
281 1996100714   88.4  330.8 .000E+00  .00 277.9    .3 100.0
281 1996100715   89.1  330.7 .000E+00  .00 278.1    .3 100.0
281 1996100716   45.9  329.6 .000E+00  .00 277.8    .2 100.0
281 1996100717   11.4  328.6 .000E+00  .00 277.5    .3 100.0
281 1996100718     .0  329.2 .000E+00  .00 277.6    .3 100.0
281 1996100719     .0  329.4 .000E+00  .00 277.6    .4 100.0
281 1996100720     .0  328.9 .000E+00  .00 277.5    .5 100.0
281 1996100721     .0  329.2 .000E+00  .00 277.5    .4 100.0
281 1996100722     .0  328.9 .000E+00  .00 277.4    .4 100.0
281 1996100723     .0  328.1 .000E+00  .00 277.3    .4 100.0
282 1996100800     .0  327.5 .000E+00  .00 277.1    .6 100.0
282 1996100801     .0  326.4 .000E+00  .00 277.0    .8 100.0
282 1996100802     .0  326.9 .000E+00  .00 276.9    .6 100.0
282 1996100803     .0  326.1 .000E+00  .00 276.9    .7 100.0
282 1996100804     .0  325.6 .000E+00  .00 276.9    .7 100.0
282 1996100805     .0  325.3 .000E+00  .00 276.8    .6 100.0
282 1996100806     .0  325.8 .000E+00  .00 276.9    .8 100.0
282 1996100807    4.4  325.7 .000E+00  .00 276.9   1.0 100.0
282 1996100808   20.3  325.9 .000E+00  .00 277.0   1.0 100.0
282 1996100809   49.7  327.0 .000E+00  .00 277.3   1.1 100.0
282 1996100810   60.9  327.9 .000E+00  .00 277.4   1.0 100.0
282 1996100811   62.5  328.7 .000E+00  .00 277.8   1.1 100.0
282 1996100812   89.7  328.8 .000E+00  .00 278.0   1.3 100.0
282 1996100813   74.5  330.0 .000E+00  .00 278.0   1.0 100.0
282 1996100814   42.7  331.1 .000E+00  .00 278.1    .7 100.0
282 1996100815   30.0  332.0 .000E+00  .00 278.3   1.0 100.0
282 1996100816   20.8  333.1 .000E+00  .00 278.3   1.3 100.0
282 1996100817    4.2  333.8 .000E+00  .00 278.4   1.4 100.0
282 1996100818     .0  334.2 .000E+00  .00 278.4   1.3 100.0
282 1996100819     .0  334.7 .278E-04  .00 278.5   1.4 100.0
282 1996100820     .0  334.7 .000E+00  .00 278.5   1.1 100.0
282 1996100821     .0  334.7 .000E+00  .00 278.5   1.3 100.0
282 1996100822     .0  335.6 .278E-04  .00 278.6   1.2 100.0
282 1996100823     .0  335.6 .000E+00  .00 278.6   1.1 100.0
283 1996100900     .0  335.0 .000E+00  .00 278.5    .9 100.0
283 1996100901     .0  335.0 .278E-04  .00 278.5    .7 100.0
283 1996100902     .0  334.7 .000E+00  .00 278.4    .7 100.0
283 1996100903     .0  333.9 .278E-04  .00 278.4    .6 100.0
283 1996100904     .0  333.3 .556E-04  .00 278.4    .5 100.0
283 1996100905     .0  333.6 .278E-04  .00 278.4    .6 100.0
283 1996100906     .0  334.4 .278E-04  .00 278.4    .5 100.0
283 1996100907    1.1  333.6 .000E+00  .00 278.4    .7 100.0
283 1996100908   14.7  335.2 .278E-04  .00 278.5    .5 100.0
283 1996100909   30.6  335.0 .000E+00  .00 278.5    .8 100.0
283 1996100910   42.3  335.8 .000E+00  .00 278.9    .7 100.0
283 1996100911   59.4  338.2 .278E-04  .00 278.9    .3 100.0
283 1996100912   50.3  339.5 .278E-04  .00 279.1    .1 100.0
283 1996100913   44.2  340.0 .528E-04  .00 279.3    .1 100.0
283 1996100914   33.9  340.0 .278E-04  .00 279.1    .0 100.0
283 1996100915   25.5  339.1 .278E-04  .00 279.1    .1 100.0
283 1996100916   13.6  338.3 .000E+00  .00 279.0    .1 100.0
283 1996100917    4.2  337.1 .000E+00  .00 278.9    .1 100.0
283 1996100918     .0  335.6 .000E+00  .00 278.6    .5 100.0
283 1996100919     .0  334.4 .000E+00  .00 278.5    .6 100.0
283 1996100920     .0  335.8 .000E+00  .00 278.8    .2 100.0
283 1996100921     .0  336.1 .000E+00  .00 278.8    .1 100.0
283 1996100922     .0  336.1 .000E+00  .00 278.6    .1 100.0
283 1996100923     .0  335.8 .000E+00  .00 278.6    .1 100.0
284 1996101000     .0  335.8 .000E+00  .00 278.6    .0 100.0
284 1996101001     .0  335.8 .000E+00  .00 278.6    .0 100.0
284 1996101002     .0  335.8 .000E+00  .00 278.5    .0 100.0
284 1996101003     .0  335.6 .000E+00  .00 278.5    .1 100.0
284 1996101004     .0  335.0 .000E+00  .00 278.4    .0 100.0
284 1996101005     .0  334.2 .000E+00  .00 278.3    .0 100.0
284 1996101006     .0  333.6 .000E+00  .00 278.3    .0 100.0
284 1996101007    6.1  334.8 .000E+00  .00 278.4    .0 100.0
284 1996101008   28.9  335.9 .000E+00  .00 278.5    .2 100.0
284 1996101009  103.6  339.3 .000E+00  .00 279.4    .2 100.0
284 1996101010   92.3  340.7 .000E+00  .00 279.4    .2 100.0
284 1996101011  185.8  341.6 .000E+00  .00 279.9    .1 100.0
284 1996101012  302.2  340.8 .000E+00  .00 279.9    .2  99.0
284 1996101013  201.1  334.8 .000E+00  .00 280.5    .1  99.0
284 1996101014  223.0  336.4 .000E+00  .00 279.9    .4  98.0
284 1996101015  163.0  332.1 .000E+00  .00 280.1    .2  97.0
284 1996101016   64.7  327.2 .000E+00  .00 279.6    .1  99.0
284 1996101017   32.2  325.6 .000E+00  .00 279.1    .2 100.0
284 1996101018     .0  334.4 .000E+00  .00 279.0    .2 100.0
284 1996101019     .0  335.3 .000E+00  .00 279.0    .2 100.0
284 1996101020     .0  336.4 .000E+00  .00 279.0    .0 100.0
284 1996101021     .0  336.7 .000E+00  .00 279.0    .0 100.0
284 1996101022     .0  333.3 .000E+00  .00 278.9    .0 100.0
284 1996101023     .0  330.8 .000E+00  .00 278.4    .0 100.0
285 1996101100     .0  324.7 .000E+00  .00 278.0    .0 100.0
285 1996101101     .0  308.6 .000E+00  .00 277.8    .0 100.0
285 1996101102     .0  329.2 .000E+00  .00 278.0    .0 100.0
285 1996101103     .0  321.4 .000E+00  .00 277.9    .0 100.0
285 1996101104     .0  287.5 .000E+00  .00 277.0    .0 100.0
285 1996101105     .0  291.7 .000E+00  .00 277.1    .0 100.0
285 1996101106     .0  296.9 .000E+00  .00 277.1    .0 100.0
285 1996101107    3.9  281.6 .000E+00  .00 276.6    .0 100.0
285 1996101108   45.8  277.7 .000E+00  .00 278.0    .2 100.0
285 1996101109  141.7  315.2 .000E+00  .00 278.8    .8  99.0
285 1996101110  337.8  282.9 .000E+00  .00 281.9    .8  92.0
285 1996101111  609.4  286.7 .000E+00  .00 282.6   1.1  82.0
285 1996101112  628.4  292.6 .000E+00  .00 283.8   1.0  79.0
285 1996101113  600.8  294.9 .000E+00  .00 284.3   1.2  77.0
285 1996101114  510.6  295.1 .000E+00  .00 284.9   1.5  77.0
285 1996101115  360.8  297.3 .000E+00  .00 284.9   1.2  74.0
285 1996101116  160.0  293.1 .000E+00  .00 282.4    .0  84.0
285 1996101117   17.5  280.7 .000E+00  .00 280.6    .0  91.0
285 1996101118     .0  277.8 .000E+00  .00 280.0    .0  93.0
285 1996101119     .0  279.4 .000E+00  .00 280.6    .0  86.0
285 1996101120     .0  283.1 .000E+00  .00 280.4    .0  93.0
285 1996101121     .0  325.6 .000E+00  .00 280.9    .0  90.0
285 1996101122     .0  326.4 .000E+00  .00 280.9    .0  87.0
285 1996101123     .0  311.1 .000E+00  .00 279.9    .1  90.0
286 1996101200     .0  304.2 .000E+00  .00 280.3    .0  93.0
286 1996101201     .0  321.9 .000E+00  .00 279.9    .0  94.0
286 1996101202     .0  332.5 .000E+00  .00 279.9    .2  91.0
286 1996101203     .0  316.9 .000E+00  .00 279.6    .2  91.0
286 1996101204     .0  280.3 .000E+00  .00 279.0    .2  97.0
286 1996101205     .0  308.3 .000E+00  .00 279.0    .1  99.0
286 1996101206     .0  307.8 .000E+00  .00 278.4    .2  99.0
286 1996101207     .0  307.2 .000E+00  .00 278.6    .4  99.0
286 1996101208    6.8  311.2 .000E+00  .00 279.6    .2  99.0
286 1996101209   71.9  314.5 .000E+00  .00 281.8    .8  83.0
286 1996101210  297.5  288.1 .000E+00  .00 283.5   1.5  69.0
286 1996101211  608.9  288.9 .000E+00  .00 285.5   1.7  61.0
286 1996101212  623.6  290.7 .000E+00  .00 285.1   2.6  61.0
286 1996101213  581.9  294.0 .000E+00  .00 286.1   2.8  51.0
286 1996101214  475.9  294.3 .000E+00  .00 285.4   2.3  53.0
286 1996101215  215.8  288.0 .000E+00  .00 284.0   1.7  56.0
286 1996101216   77.5  283.8 .000E+00  .00 282.4   1.3  67.0
286 1996101217   13.3  240.5 .000E+00  .00 281.8    .8  73.0
286 1996101218     .0  237.2 .000E+00  .00 280.4    .4  80.0
286 1996101219     .0  235.8 .000E+00  .00 279.9    .6  85.0
286 1996101220     .0  237.2 .000E+00  .00 279.8    .7  88.0
286 1996101221     .0  236.4 .000E+00  .00 279.5    .9  90.0
286 1996101222     .0  235.0 .000E+00  .00 279.9    .9  89.0
286 1996101223     .0  235.8 .000E+00  .00 279.8   1.6  87.0
287 1996101300     .0  232.2 .000E+00  .00 279.3   1.2  89.0
287 1996101301     .0  229.4 .000E+00  .00 278.4    .8  89.0
287 1996101302     .0  227.8 .000E+00  .00 278.8    .7  88.0
287 1996101303     .0  262.8 .000E+00  .00 277.9    .5  90.0
287 1996101304     .0  259.2 .000E+00  .00 277.6    .2  91.0
287 1996101305     .0  259.4 .000E+00  .00 278.1    .2  85.0
287 1996101306     .0  260.3 .000E+00  .00 277.4    .2  86.0
287 1996101307     .0  259.2 .000E+00  .00 277.5    .0  85.0
287 1996101308   11.7  230.8 .000E+00  .00 278.8    .0  80.0
287 1996101309  149.2  285.0 .000E+00  .00 281.4    .5  63.0
287 1996101310  288.4  294.4 .000E+00  .00 283.9    .8  51.0
287 1996101311  521.4  297.3 .000E+00  .00 285.0   1.6  49.0
287 1996101312  580.0  298.0 .000E+00  .00 286.3   2.2  42.0
287 1996101313  571.1  296.5 .000E+00  .00 286.9   2.5  44.0
287 1996101314  501.4  299.2 .000E+00  .00 287.5   1.9  42.0
287 1996101315  290.8  295.5 .000E+00  .00 285.4   1.2  47.0
287 1996101316   90.0  289.9 .000E+00  .00 284.0    .7  55.0
287 1996101317   14.2  297.7 .000E+00  .00 282.9    .2  59.0
287 1996101318     .0  301.4 .000E+00  .00 282.4    .0  62.0
287 1996101319     .0  313.1 .000E+00  .00 282.6    .0  59.0
287 1996101320     .0  316.9 .000E+00  .00 282.1    .0  61.0
287 1996101321     .0  306.4 .000E+00  .00 282.0    .1  59.0
287 1996101322     .0  293.3 .000E+00  .00 281.6    .1  59.0
287 1996101323     .0  247.2 .000E+00  .00 281.1    .2  62.0
288 1996101400     .0  246.1 .000E+00  .00 281.1    .4  60.0
288 1996101401     .0  241.7 .000E+00  .00 280.9    .3  61.0
288 1996101402     .0  245.0 .000E+00  .00 281.0    .2  60.0
288 1996101403     .0  285.6 .000E+00  .00 281.9    .0  56.0
288 1996101404     .0  244.4 .000E+00  .00 280.8    .0  60.0
288 1996101405     .0  284.7 .000E+00  .00 281.8    .0  58.0
288 1996101406     .0  293.9 .000E+00  .00 281.4    .2  60.0
288 1996101407    7.1  312.3 .000E+00  .00 282.4    .0  58.0
288 1996101408   85.3  288.1 .000E+00  .00 283.9    .2  57.0
288 1996101409  145.3  292.9 .000E+00  .00 285.1    .7  58.0
288 1996101410  147.8  308.4 .000E+00  .00 285.4    .6  59.0
288 1996101411  430.0  299.7 .000E+00  .00 287.1   1.2  45.0
288 1996101412  162.8  312.7 .000E+00  .00 286.4    .7  52.0
288 1996101413  170.8  308.3 .000E+00  .00 286.4   1.0  50.0
288 1996101414   95.6  312.2 .000E+00  .00 285.1   1.0  57.0
288 1996101415   72.2  309.2 .000E+00  .00 284.9    .8  61.0
288 1996101416   21.7  307.8 .000E+00  .00 283.6    .7  71.0
288 1996101417    1.4  305.0 .000E+00  .00 282.3   1.3  80.0
288 1996101418     .0  303.6 .806E-04  .00 281.0    .3  93.0
288 1996101419     .0  302.2 .244E-03  .00 280.8    .7  96.0
288 1996101420     .0  301.7 .164E-03  .00 280.5    .6  97.0
288 1996101421     .0  300.8 .278E-04  .00 280.5    .4  98.0
288 1996101422     .0  300.0 .000E+00  .00 280.6    .5  97.0
288 1996101423     .0  300.0 .278E-04  .00 280.6    .2  96.0
289 1996101500     .0  295.3 .278E-04  .00 280.8    .2  95.0
289 1996101501     .0  300.3 .000E+00  .00 280.8    .0  95.0
289 1996101502     .0  294.7 .528E-04  .00 280.3    .2  98.0
289 1996101503     .0  284.7 .000E+00  .00 279.8    .1  96.0
289 1996101504     .0  309.4 .000E+00  .00 279.3    .1  96.0
289 1996101505     .0  316.4 .000E+00  .00 279.1    .3  98.0
289 1996101506     .0  284.7 .000E+00  .00 279.0    .4  98.0
289 1996101507     .8  286.6 .000E+00  .00 279.8    .2  95.0
289 1996101508    9.7  298.9 .186E-03  .00 280.1    .0  99.0
289 1996101509   83.3  300.3 .000E+00  .00 280.4    .0  98.0
289 1996101510  149.2  302.8 .000E+00  .00 280.9    .1  98.0
289 1996101511   32.8  310.3 .000E+00  .00 280.6    .2  99.0
289 1996101512   28.6  309.8 .161E-03  .00 280.1    .4 100.0
289 1996101513   22.8  310.5 .353E-03  .00 280.3    .5 100.0
289 1996101514    6.5  310.7 .242E-03  .00 280.1    .3 100.0
289 1996101515   18.1  307.9 .167E-03  .00 279.8    .9 100.0
289 1996101516   11.7  306.9 .247E-03  .00 279.5    .8 100.0
289 1996101517    1.4  302.2 .194E-03  .00 278.1   1.0 100.0
289 1996101518     .0  288.1 .114E-03  .00 277.4   1.5 100.0
289 1996101519     .0  285.6 .308E-03  .00 277.1   1.5 100.0
289 1996101520     .0  284.4 .556E-03  .00 276.9   1.7 100.0
289 1996101521     .0  284.7 .772E-03  .00 276.9   1.6 100.0
289 1996101522     .0  284.2 .739E-03  .00 276.9   1.2 100.0
289 1996101523     .0  325.3 .628E-03  .00 276.9   1.1 100.0
290 1996101600     .0  325.3 .656E-03  .00 276.8   1.1 100.0
290 1996101601     .0  322.8 .733E-03  .00 276.4   1.0 100.0
290 1996101602     .0  321.4 .603E-03  .00 276.0   1.2 100.0
290 1996101603     .0  320.0 .358E-03  .00 275.8   1.0 100.0
290 1996101604     .0  318.9 .303E-03  .00 275.4    .9 100.0
290 1996101605     .0  316.9 .250E-03  .00 275.3   1.2 100.0
290 1996101606     .0  311.4 .219E-03  .00 275.3    .9 100.0
290 1996101607    6.4  313.7 .550E-03  .00 275.1   1.2 100.0
290 1996101608   33.6  316.1 .225E-03  .00 275.4   1.4 100.0
290 1996101609   63.6  317.8 .225E-03  .00 275.6   1.4 100.0
290 1996101610   60.3  318.4 .439E-03  .00 275.9   1.0 100.0
290 1996101611  106.7  322.2 .247E-03  .00 276.0    .9 100.0
290 1996101612  103.9  319.8 .519E-03  .00 275.9   1.1 100.0
290 1996101613   73.7  320.3 .328E-03  .00 275.5    .8 100.0
290 1996101614   41.4  318.9 .433E-03  .00 275.5    .7 100.0
290 1996101615   26.9  317.4 .600E-03  .00 275.0    .4 100.0
290 1996101616   17.5  314.0 .411E-03  .00 274.5    .4 100.0
290 1996101617    1.7  313.0 .300E-03  .00 274.4    .2 100.0
290 1996101618     .0  313.6 .833E-04  .00 274.4    .5 100.0
290 1996101619     .0  312.5 .278E-04  .00 274.4    .5 100.0
290 1996101620     .0  312.8 .000E+00  .00 274.4    .4 100.0
290 1996101621     .0  313.1 .000E+00  .00 274.4    .3 100.0
290 1996101622     .0  312.5 .000E+00  .00 274.4    .3 100.0
290 1996101623     .0  313.3 .000E+00  .00 274.4    .7 100.0
291 1996101700     .0  313.6 .000E+00  .00 274.5    .3 100.0
291 1996101701     .0  312.2 .000E+00  .00 274.5    .2 100.0
291 1996101702     .0  308.6 .000E+00  .00 274.4    .1 100.0
291 1996101703     .0  311.9 .000E+00  .00 274.6    .1 100.0
291 1996101704     .0  308.3 .000E+00  .00 274.8    .2 100.0
291 1996101705     .0  288.6 .000E+00  .00 273.9    .3 100.0
291 1996101706     .0  243.1 .000E+00  .00 272.9    .1 100.0
291 1996101707    6.4  238.7 .000E+00  .00 273.0    .0 100.0
291 1996101708   20.8  195.3 .000E+00  .00 273.5    .0 100.0
291 1996101709   31.9  253.6 .000E+00  .00 276.1    .0 100.0
291 1996101710  272.2  269.0 .000E+00  .00 278.1    .4  90.0
291 1996101711  327.5  313.7 .000E+00  .00 278.4    .5  88.0
291 1996101712  210.5  318.1 .000E+00  .00 278.0    .4  91.0
291 1996101713   90.3  321.5 .000E+00  .00 277.0    .5  94.0
291 1996101714  137.7  316.4 .000E+00  .00 277.0    .6  93.0
291 1996101715  151.4  313.0 .000E+00  .00 277.1    .0  97.0
291 1996101716   97.8  298.0 .000E+00  .00 276.3    .1  97.0
291 1996101717    4.4  299.1 .000E+00  .00 275.4    .0  97.0
291 1996101718     .0  241.9 .000E+00  .00 274.0    .1  98.0
291 1996101719     .0  245.0 .000E+00  .00 273.6    .2 100.0
291 1996101720     .0  240.6 .000E+00  .00 273.3    .2 100.0
291 1996101721     .0  242.8 .000E+00  .00 272.9    .2 100.0
291 1996101722     .0  250.3 .000E+00  .00 272.8    .2 100.0
291 1996101723     .0  200.3 .000E+00  .00 272.5    .0 100.0
292 1996101800     .0  200.8 .000E+00  .00 272.4    .0 100.0
292 1996101801     .0  198.1 .000E+00  .00 272.4    .0 100.0
292 1996101802     .0  191.7 .000E+00  .00 272.4    .1  98.0
292 1996101803     .0  228.1 .000E+00  .00 272.3    .0  97.0
292 1996101804     .0  189.2 .000E+00  .00 271.5    .0  97.0
292 1996101805     .0  232.8 .000E+00  .00 271.9    .0  99.0
292 1996101806     .0  235.6 .000E+00  .00 271.9    .0  98.0
292 1996101807     .0  230.8 .000E+00  .00 271.8    .1  97.0
292 1996101808     .0  227.5 .000E+00  .00 272.4    .0  98.0
292 1996101809   31.4  231.7 .000E+00  .00 275.4    .2  90.0
292 1996101810  270.3  249.1 .000E+00  .00 277.1    .7  78.0
292 1996101811  282.2  229.3 .000E+00  .00 279.3    .6  80.0
292 1996101812  266.9  259.7 .000E+00  .00 280.9   1.1  65.0
292 1996101813  260.3  261.0 .000E+00  .00 281.6   1.2  62.0
292 1996101814  355.8  261.9 .000E+00  .00 282.5   1.2  35.0
292 1996101815  283.3  284.6 .000E+00  .00 281.4   1.2  75.0
292 1996101816   87.8  335.5 .000E+00  .00 280.5    .2  65.0
292 1996101817   11.7  333.3 .000E+00  .00 280.1    .0  45.0
292 1996101818     .0  347.8 .000E+00  .00 280.4    .1  43.0
292 1996101819     .0  350.0 .000E+00  .00 280.9    .2  41.0
292 1996101820     .0  342.8 .000E+00  .00 279.5    .6  59.0
292 1996101821     .0  345.6 .278E-04  .00 280.5    .8  71.0
292 1996101822     .0  344.7 .108E-03  .00 279.4    .3  92.0
292 1996101823     .0  343.6 .278E-04  .00 279.4    .6  96.0
293 1996101900     .0  345.6 .278E-04  .00 279.8    .5  95.0
293 1996101901     .0  346.4 .000E+00  .00 280.4    .8  89.0
293 1996101902     .0  336.9 .000E+00  .00 279.1    .8  91.0
293 1996101903     .0  308.3 .000E+00  .00 277.8    .5  95.0
293 1996101904     .0  314.2 .000E+00  .00 277.0    .2  96.0
293 1996101905     .0  300.8 .000E+00  .00 277.0    .0  92.0
293 1996101906     .0  332.5 .278E-04  .00 278.8    .6  83.0
293 1996101907    5.6  337.9 .217E-03  .00 277.8    .4  97.0
293 1996101908   37.2  337.9 .325E-03  .00 278.1    .6  95.0
293 1996101909   64.2  341.1 .164E-03  .00 278.4    .7  98.0
293 1996101910   64.4  341.1 .892E-03  .00 277.9    .8  98.0
293 1996101911  149.1  338.6 .683E-03  .00 278.5   1.2  99.0
293 1996101912  345.6  324.6 .000E+00  .00 278.5   1.0  95.0
293 1996101913  280.3  328.8 .000E+00  .00 278.4    .4  96.0
293 1996101914  276.4  308.4 .000E+00  .00 279.3   1.0  95.0
293 1996101915  108.1  326.6 .594E-03  .00 277.4    .7  97.0
293 1996101916   47.2  332.7 .111E-03  .00 277.0    .8 100.0
293 1996101917   13.1  319.4 .000E+00  .00 277.0    .7 100.0
293 1996101918     .0  331.9 .219E-03  .00 277.0    .7 100.0
293 1996101919     .0  335.8 .000E+00  .00 276.9    .5 100.0
293 1996101920     .0  285.6 .000E+00  .00 276.6    .6 100.0
293 1996101921     .0  292.2 .000E+00  .00 276.4    .6 100.0
293 1996101922     .0  288.6 .000E+00  .00 275.8    .6 100.0
293 1996101923     .0  270.8 .000E+00  .00 275.4    .5 100.0
294 1996102000     .0  284.7 .000E+00  .00 274.9    .3 100.0
294 1996102001     .0  267.2 .000E+00  .00 274.4    .2 100.0
294 1996102002     .0  270.8 .000E+00  .00 274.3    .6 100.0
294 1996102003     .0  261.4 .000E+00  .00 274.0    .4 100.0
294 1996102004     .0  263.1 .000E+00  .00 274.0    .6 100.0
294 1996102005     .0  264.7 .000E+00  .00 273.9    .8 100.0
294 1996102006     .0  266.7 .000E+00  .00 273.8    .9 100.0
294 1996102007    7.5  266.2 .000E+00  .00 274.3    .6 100.0
294 1996102008   23.1  264.1 .000E+00  .00 275.1    .6 100.0
294 1996102009   33.8  272.5 .000E+00  .00 276.6    .3 100.0
294 1996102010  329.4  286.4 .000E+00  .00 279.4    .2  92.0
294 1996102011  538.7  296.3 .000E+00  .00 280.9    .2  76.0
294 1996102012  509.7  303.4 .000E+00  .00 282.9    .4  68.0
294 1996102013  497.2  314.9 .000E+00  .00 283.4    .4  68.0
294 1996102014  413.1  312.9 .000E+00  .00 283.5    .2  62.0
294 1996102015  243.6  309.2 .000E+00  .00 282.1    .2  79.0
294 1996102016   99.2  299.6 .000E+00  .00 279.4    .4  87.0
294 1996102017    9.7  280.3 .000E+00  .00 278.0    .2  90.0
294 1996102018     .0  299.4 .000E+00  .00 279.3    .6  88.0
294 1996102019     .0  290.8 .000E+00  .00 279.0    .4  89.0
294 1996102020     .0  298.6 .000E+00  .00 279.1    .1  88.0
294 1996102021     .0  295.8 .000E+00  .00 279.4    .0  85.0
294 1996102022     .0  292.2 .000E+00  .00 280.1    .1  83.0
294 1996102023     .0  305.3 .000E+00  .00 280.4    .0  82.0
295 1996102100     .0  305.6 .000E+00  .00 280.5    .0  79.0
295 1996102101     .0  312.8 .000E+00  .00 280.9    .0  77.0
295 1996102102     .0  311.4 .000E+00  .00 281.1    .0  73.0
295 1996102103     .0  315.0 .000E+00  .00 281.6    .0  70.0
295 1996102104     .0  357.5 .000E+00  .00 281.9    .0  69.0
295 1996102105     .0  355.6 .000E+00  .00 281.4    .4  79.0
295 1996102106     .0  316.4 .528E-04  .00 280.0    .1  93.0
295 1996102107   20.8  318.1 .000E+00  .00 279.9    .1  97.0
295 1996102108   79.4  360.4 .806E-04  .00 281.0    .3  99.0
295 1996102109   79.7  369.0 .278E-04  .00 282.4    .4 100.0
295 1996102110   83.9  373.7 .375E-03  .00 282.6    .3 100.0
295 1996102111  125.3  372.3 .272E-03  .00 283.4    .5 100.0
295 1996102112  143.9  377.6 .164E-03  .00 283.4    .7 100.0
295 1996102113  101.1  390.7 .239E-03  .00 283.4    .0 100.0
295 1996102114  115.3  374.2 .000E+00  .00 283.3   1.1 100.0
295 1996102115   63.9  372.8 .000E+00  .00 283.0    .8 100.0
295 1996102116   25.0  372.1 .000E+00  .00 282.8    .4 100.0
295 1996102117    4.2  370.2 .000E+00  .00 282.4    .1 100.0
295 1996102118     .0  368.3 .000E+00  .00 282.4    .5 100.0
295 1996102119     .0  365.0 .000E+00  .00 282.1    .3 100.0
295 1996102120     .0  356.7 .000E+00  .00 281.9    .3 100.0
295 1996102121     .0  352.8 .000E+00  .00 281.3    .4 100.0
295 1996102122     .0  321.1 .000E+00  .00 279.9    .5 100.0
295 1996102123     .0  340.0 .000E+00  .00 279.9    .6 100.0
296 1996102200     .0  340.8 .000E+00  .00 279.9    .3 100.0
296 1996102201     .0  353.3 .000E+00  .00 279.9    .1 100.0
296 1996102202     .0  355.3 .000E+00  .00 279.9    .1 100.0
296 1996102203     .0  353.3 .000E+00  .00 279.8    .1 100.0
296 1996102204     .0  341.9 .000E+00  .00 279.0    .4 100.0
296 1996102205     .0  318.1 .000E+00  .00 277.6    .2 100.0
296 1996102206     .0  291.1 .000E+00  .00 277.9    .2 100.0
296 1996102207    8.3  287.6 .000E+00  .00 278.1    .1 100.0
296 1996102208   35.3  292.7 .000E+00  .00 279.3    .0 100.0
296 1996102209   71.9  315.9 .000E+00  .00 279.8    .1 100.0
296 1996102210  323.6  312.7 .000E+00  .00 282.4    .4 100.0
296 1996102211  514.7  301.1 .000E+00  .00 283.4    .1  94.0
296 1996102212  589.1  302.5 .000E+00  .00 284.9    .0  80.0
296 1996102213  552.5  308.7 .000E+00  .00 285.1    .0  75.0
296 1996102214  458.4  310.3 .000E+00  .00 284.9    .1  69.0
296 1996102215  314.7  308.8 .000E+00  .00 283.8    .0  70.0
296 1996102216   95.3  293.4 .000E+00  .00 281.4    .3  81.0
296 1996102217    3.3  280.7 .000E+00  .00 279.5    .0  89.0
